timestamp,price
2024-05-23 23:00:28.132,1088943354.2269242
2024-05-24 00:08:01.226,1091005047.141844
2024-05-24 01:01:30.722,1092028344.1413026
2024-05-24 02:01:53.570,1088983349.823063
2024-05-24 03:05:02.633,1093892050.0565243
2024-05-24 04:00:34.269,1091130626.056803
2024-05-24 05:02:59.566,1088713034.1220083
2024-05-24 06:06:59.095,1082716019.3677137
2024-05-24 07:07:15.719,1076017053.353137
2024-05-24 08:06:40.741,1079218568.411292
2024-05-24 09:02:11.363,1079524736.5118415
2024-05-24 10:07:13.383,1083116958.5716627
2024-05-24 11:03:15.337,1080713885.0874596
2024-05-24 12:03:32.201,1079304810.0272288
2024-05-24 13:00:57.523,1081601011.9033487
2024-05-24 14:02:55.491,1077239016.625213
2024-05-24 15:04:29.670,1088326691.6095428
2024-05-24 16:02:15.569,1095706128.3364782
2024-05-24 17:07:30.857,1100434526.1807868
2024-05-24 18:03:46.633,1104922866.3369806
2024-05-24 19:05:44.444,1105242436.0942183
2024-05-24 20:06:35.558,1108161365.1194055
2024-05-24 21:06:56.034,1104687105.6637065
2024-05-24 22:06:05.852,1105028382.3400893
2024-05-24 23:08:00.119,1103132209.9378083
2024-05-25 00:01:53.153,1099352297.275621
2024-05-25 01:03:43.905,1099299136.0601158
2024-05-25 02:03:43.422,1100707059.8357193
2024-05-25 03:05:15.334,1104147018.643578
2024-05-25 04:06:09.984,1102710895.681823
2024-05-25 05:07:51.320,1102995515.8846927
2024-05-25 06:00:31.420,1102242952.5374155
2024-05-25 07:08:02.798,1100747637.1146045
2024-05-25 08:06:36.474,1103749442.6645885
2024-05-25 09:00:28.536,1104154129.233281
2024-05-25 10:00:50.245,1108285164.3206565
2024-05-25 11:04:52.555,1113156294.700068
2024-05-25 12:06:01.047,1108076705.3053386
2024-05-25 13:00:43.898,1108443837.9915102
2024-05-25 14:01:56.253,1107191089.6659107
2024-05-25 15:01:54.380,1107394292.0759947
2024-05-25 16:00:50.283,1105177038.0372891
2024-05-25 17:00:15.553,1106000164.8033078
2024-05-25 18:03:43.986,1108042598.6743522
2024-05-25 19:01:01.989,1110405452.01464
2024-05-25 20:00:33.926,1109923401.7784195
2024-05-25 21:02:13.442,1108765520.235894
2024-05-25 22:05:17.706,1109684800.6476593
2024-05-25 23:05:57.766,1110513524.3419776
2024-05-26 00:08:52.638,1110754838.4742703
2024-05-26 01:03:39.967,1109533606.6390786
2024-05-26 02:07:37.657,1109725352.6563756
2024-05-26 03:03:39.366,1105407353.2920547
2024-05-26 04:03:58.489,1107814837.669421
2024-05-26 05:03:58.014,1106570773.809381
2024-05-26 06:01:48.536,1109535154.746448
2024-05-26 07:03:15.566,1109010482.070862
2024-05-26 08:02:37.967,1112132895.479205
2024-05-26 09:04:49.370,1109424957.4788613
2024-05-26 10:01:27.851,1107980480.406397
2024-05-26 11:02:04.864,1110274023.1626508
2024-05-26 12:06:25.697,1108540681.7660635
2024-05-26 13:07:26.226,1106848998.5257459
2024-05-26 14:06:27.167,1109419353.5043657
2024-05-26 15:04:55.441,1110933149.5717762
2024-05-26 16:02:58.038,1104235204.3038754
2024-05-26 17:03:20.974,1103409229.9803152
2024-05-26 18:04:30.760,1102978388.2591343
2024-05-26 19:05:22.510,1103460516.576158
2024-05-26 20:04:09.935,1104765634.4673266
2024-05-26 21:02:26.297,1101971808.5432072
2024-05-26 22:01:41.259,1097657983.807045
2024-05-26 23:08:45.923,1098161161.111843
2024-05-27 00:08:57.806,1099021099.5012355
2024-05-27 01:08:03.663,1102987288.7790575
2024-05-27 02:08:40.055,1107108435.8363366
2024-05-27 03:00:39.319,1108783018.9921513
2024-05-27 04:03:52.294,1105616420.7215085
2024-05-27 05:04:33.473,1104054782.600112
2024-05-27 06:08:54.974,1100825504.5800893
2024-05-27 07:07:26.945,1098982586.333649
2024-05-27 08:05:10.987,1103729451.704991
2024-05-27 09:02:50.203,1103833838.2340727
2024-05-27 10:03:57.122,1102086385.5649586
2024-05-27 11:00:37.777,1100996975.190843
2024-05-27 12:03:59.884,1099239650.0798817
2024-05-27 13:02:11.495,1101695612.373282
2024-05-27 14:04:05.649,1106529336.4635198
2024-05-27 15:02:40.348,1116681628.6577926
2024-05-27 16:08:01.123,1131996242.8516035
2024-05-27 17:02:34.658,1126428452.2166407
2024-05-27 18:01:04.937,1125904683.5321453
2024-05-27 19:06:04.062,1125015356.6860037
2024-05-27 20:07:02.123,1115921276.01257
2024-05-27 21:04:35.080,1118067495.0397365
2024-05-27 22:03:17.570,1121005958.9730759
2024-05-27 23:04:36.601,1117174012.6180618
2024-05-28 00:01:52.554,1115842099.705235
2024-05-28 01:01:50.858,1114178973.9566724
2024-05-28 02:07:44.315,1101004354.3514256
2024-05-28 03:07:38.674,1105268022.813581
2024-05-28 04:02:38.731,1094263880.0092092
2024-05-28 05:03:04.158,1090346416.7923574
2024-05-28 06:05:31.855,1093632615.3473163
2024-05-28 07:04:53.233,1092657780.061582
2024-05-28 08:04:18.590,1088271872.6458054
2024-05-28 09:02:35.410,1095447093.186824
2024-05-28 10:02:34.172,1097912898.907411
2024-05-28 11:01:32.423,1102448974.6329017
2024-05-28 12:05:28.075,1098084475.8556044
2024-05-28 13:01:45.467,1095361388.296029
2024-05-28 14:01:46.394,1089207725.0044386
2024-05-28 15:03:27.676,1092548552.2379625
2024-05-28 16:02:25.411,1099593631.9654133
2024-05-28 17:01:01.730,1089474864.6503983
2024-05-28 18:03:48.438,1089356879.29534
2024-05-28 19:04:27.640,1092351663.2182746
2024-05-28 20:04:22.135,1100357395.5197315
2024-05-28 21:07:42.685,1099240625.4317696
2024-05-28 22:00:40.714,1101473402.5112104
2024-05-28 23:07:27.864,1104197530.243009
2024-05-29 00:00:53.893,1100801064.6941793
2024-05-29 01:06:55.953,1103063780.1517658
2024-05-29 02:02:07.646,1105005235.1450064
2024-05-29 03:04:14.203,1109166777.183156
2024-05-29 04:04:01.332,1110382011.7878394
2024-05-29 05:02:39.877,1111561719.6813576
2024-05-29 06:05:30.994,1107249892.3145103
2024-05-29 07:03:06.087,1106372699.4657989
2024-05-29 08:00:54.319,1097969751.9508615
2024-05-29 09:08:01.785,1097493848.1087587
2024-05-29 10:04:05.152,1096633330.7197402
2024-05-29 11:03:48.675,1099329472.180367
2024-05-29 12:08:24.099,1096592793.242081
2024-05-29 13:01:41.888,1098165955.2645247
2024-05-29 14:02:42.944,1100159598.3775423
2024-05-29 15:03:20.694,1096800483.7553327
2024-05-29 16:06:11.914,1091573563.8352137
2024-05-29 17:09:06.466,1094301847.1546621
2024-05-29 18:04:02.190,1097240347.1383102
2024-05-29 19:01:47.197,1093289161.1845977
2024-05-29 20:06:14.093,1093121924.4297993
2024-05-29 21:07:48.976,1095530312.3928237
2024-05-29 22:07:33.718,1099161673.0529583
2024-05-29 23:08:22.881,1098978219.8713222
2024-05-30 00:04:28.334,1098654319.347857
2024-05-30 01:02:02.639,1096535793.2884445
2024-05-30 02:07:44.133,1098739391.1204693
2024-05-30 03:01:51.829,1102079287.2645307
2024-05-30 04:03:57.940,1105197240.7316337
2024-05-30 05:00:45.047,1106220972.8053727
2024-05-30 06:02:40.739,1106332799.9186559
2024-05-30 07:08:05.353,1101630464.5030468
2024-05-30 08:00:23.153,1100010003.8738837
2024-05-30 09:03:26.172,1101789511.218768
2024-05-30 10:06:54.184,1099849605.620106
2024-05-30 11:08:05.498,1103229713.7059376
2024-05-30 12:07:38.999,1100427737.8728616
2024-05-30 13:02:04.103,1104431485.4924543
2024-05-30 14:03:10.520,1114593173.2918148
2024-05-30 15:01:25.387,1107564232.5454926
2024-05-30 16:05:29.440,1111318359.725196
2024-05-30 17:03:21.501,1113381184.2592344
2024-05-30 18:00:59.414,1125621216.8620596
2024-05-30 19:06:32.785,1125031512.7769313
2024-05-30 20:06:27.964,1110066796.2656817
2024-05-30 21:08:55.264,1111690461.935294
2024-05-30 22:04:47.273,1110065195.6192667
2024-05-30 23:03:19.221,1108549934.3619697
2024-05-31 00:05:14.540,1109883725.7451224
2024-05-31 01:00:34.168,1109983178.1037927
2024-05-31 02:07:14.034,1112364897.8416617
2024-05-31 03:06:33.330,1113424570.503115
2024-05-31 04:06:02.154,1113467857.2490077
2024-05-31 05:03:47.395,1112664999.2342556
2024-05-31 06:03:47.482,1112057396.7418094
2024-05-31 07:02:05.210,1108786839.8183095
2024-05-31 08:04:19.108,1108903979.390386
2024-05-31 09:00:40.950,1107603511.946532
2024-05-31 10:01:53.643,1104184622.9864423
2024-05-31 11:09:03.967,1109743664.2523632
2024-05-31 12:01:46.972,1110790435.9709365
2024-05-31 13:00:49.474,1115458379.6028814
2024-05-31 14:05:33.864,1103384911.445522
2024-05-31 15:00:05.278,1094869003.5651524
2024-05-31 16:05:10.751,1090309133.5864017
2024-05-31 17:02:29.434,1091416207.1416934
2024-05-31 18:06:13.737,1093035538.1363873
2024-05-31 19:06:36.011,1094646927.3719254
2024-05-31 20:03:23.699,1099599869.45005
2024-05-31 21:01:06.318,1099836130.0310779
2024-05-31 22:04:03.712,1097057891.593782
2024-05-31 23:06:42.339,1097089785.2192016
2024-06-01 00:00:44.285,1096812138.3706594
2024-06-01 01:02:54.071,1098388871.186934
2024-06-01 02:03:33.320,1097063411.1603913
2024-06-01 03:03:33.394,1099710096.859421
2024-06-01 04:01:39.757,1099776424.8608081
2024-06-01 05:04:48.102,1099234193.8168473
2024-06-01 06:01:15.946,1099503159.29858
2024-06-01 07:02:27.123,1099459435.181029
2024-06-01 08:00:26.573,1099292539.7134027
2024-06-01 09:08:32.625,1100096808.929373
2024-06-01 10:01:15.318,1099544132.2185502
2024-06-01 11:03:30.804,1098552657.9996996
2024-06-01 12:08:30.853,1098752151.627833
2024-06-01 13:02:30.721,1100164386.1694975
2024-06-01 14:08:37.516,1098796982.4025364
2024-06-01 15:07:24.547,1101201336.811328
2024-06-01 16:07:12.947,1099708958.016379
2024-06-01 17:05:36.754,1099490686.2094355
2024-06-01 18:09:28.779,1100723033.3253422
2024-06-01 19:09:04.009,1100591563.034529
2024-06-01 20:03:30.051,1100192583.2273097
2024-06-01 21:02:53.202,1101578481.842438
2024-06-01 22:07:50.104,1100470427.4911559
2024-06-01 23:01:27.794,1100790428.7821355
2024-06-02 00:07:51.346,1100581364.1208403
2024-06-02 01:04:43.055,1102829912.2088108
2024-06-02 02:04:42.037,1100102650.3224084
2024-06-02 03:07:21.623,1100640376.2105486
2024-06-02 04:03:29.945,1101006844.1037095
2024-06-02 05:01:41.955,1101963239.7475097
2024-06-02 06:04:06.843,1101099927.726636
2024-06-02 07:02:55.297,1101776709.081786
2024-06-02 08:05:20.160,1100624047.0338068
2024-06-02 09:03:49.748,1100519988.8969047
2024-06-02 10:03:39.938,1097043227.9536204
2024-06-02 11:01:49.959,1096982626.264377
2024-06-02 12:03:05.067,1108750915.0049205
2024-06-02 13:04:27.723,1103283057.9367092
2024-06-02 14:04:50.959,1107025871.1879306
2024-06-02 15:03:52.358,1109454311.4836013
2024-06-02 16:00:56.445,1106768483.2342424
2024-06-02 17:06:05.451,1106132992.773638
2024-06-02 18:07:23.523,1099429506.5442622
2024-06-02 19:01:32.842,1099959055.7075758
2024-06-02 20:04:59.127,1100848023.264938
2024-06-02 21:02:30.595,1101971143.3921673
2024-06-02 22:02:30.996,1101867147.2355504
2024-06-02 23:07:09.904,1104617802.188304
2024-06-03 00:03:22.962,1100967413.2965033
2024-06-03 01:03:56.890,1101477653.817356
2024-06-03 02:07:10.288,1115842372.4557009
2024-06-03 03:06:13.327,1109830765.4438622
2024-06-03 04:07:48.627,1107524726.7387938
2024-06-03 05:00:59.391,1111466432.2372456
2024-06-03 06:02:21.940,1112541365.4470172
2024-06-03 07:02:17.611,1120033180.0411365
2024-06-03 08:04:03.301,1117661610.6043565
2024-06-03 09:07:52.746,1121207326.8555682
2024-06-03 10:02:36.769,1119884562.7211473
2024-06-03 11:01:32.687,1117889479.6056912
2024-06-03 12:04:28.021,1121063946.905029
2024-06-03 13:01:49.466,1130735420.9529886
2024-06-03 14:08:47.975,1130499015.6646957
2024-06-03 15:10:21.030,1118208888.3456824
2024-06-03 16:09:16.426,1127048598.399962
2024-06-03 17:08:46.845,1118237776.3199105
2024-06-03 18:01:53.957,1123092529.9529645
2024-06-03 19:01:23.280,1122018209.6609454
2024-06-03 20:08:11.995,1124164066.3061588
2024-06-03 21:08:14.053,1120545734.46852
2024-06-03 22:02:18.394,1118732472.854721
2024-06-03 23:09:30.739,1118544544.480428
2024-06-04 00:05:16.952,1115409594.2932203
2024-06-04 01:03:23.957,1117752414.1076727
2024-06-04 02:05:52.563,1120370301.0983605
2024-06-04 03:03:48.196,1119273314.1526206
2024-06-04 04:08:23.936,1119839081.3352778
2024-06-04 05:01:56.625,1119658653.121212
2024-06-04 06:07:09.520,1117671753.5730944
2024-06-04 07:03:01.922,1118125392.2340841
2024-06-04 08:03:50.756,1120420148.3194332
2024-06-04 09:01:39.924,1118614463.5081306
2024-06-04 10:00:57.880,1115032617.3577251
2024-06-04 11:12:09.522,1123490752.2479246
2024-06-04 13:27:17.187,1129217816.2420623
2024-06-04 14:10:53.372,1137369787.0805244
2024-06-04 15:03:37.244,1134184757.5929134
2024-06-04 16:04:17.683,1146988960.056648
2024-06-04 17:02:56.912,1152827172.9079187
2024-06-04 18:02:34.664,1149726546.7457993
2024-06-04 19:06:00.113,1152134656.5913372
2024-06-04 20:04:31.329,1147245617.1344748
2024-06-04 21:04:42.319,1147041838.2791834
2024-06-04 22:05:13.963,1149867234.1360095
2024-06-04 23:07:31.456,1148564800.191142
2024-06-05 00:05:31.350,1148625399.047046
2024-06-05 01:01:41.618,1153007458.1026564
2024-06-05 02:09:22.314,1152294307.4629982
2024-06-05 03:02:31.308,1152563480.7280881
2024-06-05 04:00:50.483,1153876474.359432
2024-06-05 05:01:27.648,1158978451.9507816
2024-06-05 06:01:50.186,1155633861.4442515
2024-06-05 07:00:26.319,1158676833.0486376
2024-06-05 08:04:20.210,1159631200.5311954
2024-06-05 09:07:36.053,1155895220.2137053
2024-06-05 10:02:53.144,1155531391.9653606
2024-06-05 11:00:25.958,1157286352.534645
2024-06-05 12:07:45.930,1157521858.3395996
2024-06-05 13:04:29.800,1158768807.6148973
2024-06-05 14:08:16.175,1153638155.1928878
2024-06-05 15:04:34.390,1157098852.9927237
2024-06-05 16:03:20.959,1168104465.3957467
2024-06-05 17:01:35.639,1164892701.3473604
2024-06-05 18:05:31.513,1171203031.0591908
2024-06-05 19:05:36.731,1160243090.4180737
2024-06-05 20:08:08.849,1161193466.5371418
2024-06-05 21:01:14.314,1161707856.7760246
2024-06-05 22:04:41.193,1160502056.144997
2024-06-05 23:04:02.902,1160825649.655335
2024-06-06 00:03:53.257,1159764786.5289848
2024-06-06 01:04:53.199,1157891002.8048577
2024-06-06 02:07:48.382,1157279419.545227
2024-06-06 03:03:50.407,1158344805.679951
2024-06-06 04:04:16.264,1156957331.9005082
2024-06-06 05:07:17.632,1157242461.2751184
2024-06-06 06:01:25.905,1155303842.8254561
2024-06-06 07:07:46.905,1153542928.4394555
2024-06-06 08:08:01.134,1155326425.133893
2024-06-06 09:04:37.685,1153338262.0761886
2024-06-06 10:06:18.983,1153043536.9078116
2024-06-06 11:00:05.008,1153430628.7683213
2024-06-06 12:02:46.480,1155402019.6084433
2024-06-06 13:01:11.300,1157284238.214756
2024-06-06 14:02:22.265,1157557787.4156227
2024-06-06 15:04:16.069,1161321736.064468
2024-06-06 16:02:27.994,1157318602.708083
2024-06-06 17:07:41.147,1149851871.314493
2024-06-06 18:07:32.687,1154764680.6177328
2024-06-06 19:00:55.370,1153721866.0718257
2024-06-06 20:02:23.125,1143562991.790404
2024-06-06 21:08:48.901,1148417380.2499232
2024-06-06 22:04:48.493,1148250379.456571
2024-06-06 23:01:55.691,1151226473.7275069
2024-06-07 00:05:07.718,1149924747.4346592
2024-06-07 01:03:09.961,1150582462.4520338
2024-06-07 02:00:15.895,1150661032.097753
2024-06-07 03:06:26.837,1148157447.4375312
2024-06-07 04:08:06.794,1153459620.1719582
2024-06-07 05:05:56.323,1155293447.0400512
2024-06-07 06:01:00.173,1157195308.3702593
2024-06-07 07:00:25.867,1155179875.3594885
2024-06-07 08:02:45.784,1152298654.7210894
2024-06-07 09:00:57.712,1151410000.6728516
2024-06-07 10:06:27.461,1154975723.0752723
2024-06-07 11:03:24.938,1155851068.3031166
2024-06-07 12:05:06.293,1160414599.4706411
2024-06-07 13:06:42.883,1158370686.9836876
2024-06-07 14:08:29.395,1161579450.030485
2024-06-07 15:07:34.287,1161705651.9190042
2024-06-07 16:07:14.885,1155329594.9817781
2024-06-07 17:03:09.473,1151855419.4558175
2024-06-07 18:03:14.164,1134406279.9753141
2024-06-07 19:04:24.783,1125888491.9168973
2024-06-07 20:07:53.380,1125022382.676862
2024-06-07 21:07:51.716,1126868450.4841728
2024-06-07 22:03:53.664,1126649511.1978085
2024-06-07 23:01:43.620,1130603357.2349539
2024-06-08 00:05:40.668,1127334614.372872
2024-06-08 01:01:55.123,1129321518.2713306
2024-06-08 02:04:38.065,1130023590.2648153
2024-06-08 03:07:33.092,1129759435.6779618
2024-06-08 04:01:40.297,1129492583.9300373
2024-06-08 05:02:43.195,1128114128.3616042
2024-06-08 06:04:43.656,1127788904.5471675
2024-06-08 07:03:23.232,1128115015.7249498
2024-06-08 08:05:08.989,1131294261.9320378
2024-06-08 09:08:16.542,1129466291.4310272
2024-06-08 10:02:58.248,1129968903.6523175
2024-06-08 11:05:32.397,1130134942.5280166
2024-06-08 12:07:38.538,1127310485.2152846
2024-06-08 13:00:08.613,1128594303.3231895
2024-06-08 14:05:16.749,1129783919.4529963
2024-06-08 15:03:55.212,1130312214.9541802
2024-06-08 16:04:09.888,1129701682.6515076
2024-06-08 17:07:54.312,1128982634.0089304
2024-06-08 18:02:31.984,1130260355.4953501
2024-06-08 19:09:28.142,1131038321.4876833
2024-06-08 20:07:12.839,1130420738.6952376
2024-06-08 21:00:38.142,1128954823.3198233
2024-06-08 22:07:06.542,1129549293.725099
2024-06-08 23:06:45.832,1128161312.5035217
2024-06-09 00:03:33.502,1128069876.444671
2024-06-09 01:00:27.248,1127523717.2318616
2024-06-09 02:06:56.451,1127896546.8246999
2024-06-09 03:07:23.316,1126179988.8114433
2024-06-09 04:05:57.332,1127251791.9099033
2024-06-09 05:08:07.671,1127475202.6493618
2024-06-09 06:02:30.889,1128005487.5678058
2024-06-09 07:08:09.328,1129647574.5000699
2024-06-09 08:04:36.629,1127793490.9833896
2024-06-09 09:03:56.215,1128656351.4073932
2024-06-09 10:02:08.091,1128938656.2971964
2024-06-09 11:07:55.060,1128878343.538171
2024-06-09 12:05:02.431,1128955112.9792342
2024-06-09 13:00:40.863,1135131903.1175432
2024-06-09 14:04:39.881,1130660543.1607776
2024-06-09 15:01:52.021,1131058923.5967052
2024-06-09 16:08:47.702,1131442459.6260667
2024-06-09 17:05:10.953,1133458535.5834608
2024-06-09 18:02:01.195,1133816932.599747
2024-06-09 19:05:09.279,1135097304.4541616
2024-06-09 20:06:42.926,1133663961.420648
2024-06-09 21:00:39.585,1134187526.014355
2024-06-09 22:08:33.829,1134443423.186495
2024-06-09 23:01:31.803,1132994916.9573355
2024-06-10 00:07:00.923,1132905811.8665936
2024-06-10 01:03:19.765,1132176462.4018989
2024-06-10 02:04:03.870,1132158314.926273
2024-06-10 03:04:19.643,1135665211.807138
2024-06-10 04:03:02.285,1134093907.3239012
2024-06-10 05:01:18.285,1135427117.299141
2024-06-10 06:05:09.607,1132924878.6162074
2024-06-10 07:05:51.655,1130559298.6685207
2024-06-10 08:07:55.903,1129992938.085976
2024-06-10 09:06:06.339,1130685967.957833
2024-06-10 10:02:39.029,1130799144.1798
2024-06-10 11:00:51.462,1130921494.965013
2024-06-10 12:07:43.633,1131142113.7657573
2024-06-10 13:05:03.531,1129428210.012054
2024-06-10 14:01:04.744,1130368121.4750445
2024-06-10 15:09:19.929,1135973896.7906709
2024-06-10 16:07:55.684,1142076258.4377148
2024-06-10 17:04:01.631,1140946945.3593798
2024-06-10 18:09:58.666,1140379792.3548422
2024-06-10 19:04:07.300,1138737763.3173454
2024-06-10 20:07:30.638,1133016980.371575
2024-06-10 21:05:50.417,1135729633.4238222
2024-06-10 22:03:20.913,1134348334.8255975
2024-06-10 23:04:05.943,1132234303.586314
2024-06-11 00:06:03.073,1134483721.8312335
2024-06-11 01:01:17.168,1131530635.5880554
2024-06-11 02:07:47.832,1122063057.0269718
2024-06-11 03:05:58.632,1111078866.3066964
2024-06-11 04:08:26.483,1113208097.3165064
2024-06-11 05:01:45.330,1108636338.185821
2024-06-11 06:10:42.816,1106868998.4833238
2024-06-11 07:07:36.637,1101913432.3229103
2024-06-11 08:01:51.258,1100335816.435926
2024-06-11 09:04:40.930,1101162792.1500053
2024-06-11 10:03:41.735,1094784020.1652527
2024-06-11 11:02:21.617,1089558793.0055325
2024-06-11 12:02:06.607,1089330637.9410098
2024-06-11 13:08:53.862,1088454656.2768106
2024-06-11 14:08:00.097,1089685501.1855564
2024-06-11 15:07:59.689,1088056740.300415
2024-06-11 16:04:05.420,1080526318.2910323
2024-06-11 17:06:51.675,1084239597.4063315
2024-06-11 18:09:15.471,1089406641.805926
2024-06-11 19:10:13.906,1095583988.031455
2024-06-11 20:05:05.269,1099650986.9974763
2024-06-11 21:01:10.213,1096049654.723441
2024-06-11 22:04:08.305,1098805501.3883295
2024-06-11 23:10:04.308,1100166984.8816822
2024-06-12 00:08:09.648,1098580059.12493
2024-06-12 01:05:53.266,1095043861.157072
2024-06-12 02:07:39.240,1094003222.2423131
2024-06-12 03:03:30.436,1098570733.75524
2024-06-12 04:06:40.319,1098858504.752141
2024-06-12 05:02:59.631,1098478662.7383902
2024-06-12 06:01:31.172,1096215764.162369
2024-06-12 07:03:56.966,1096371619.373465
2024-06-12 08:06:42.287,1099272344.9532087
2024-06-12 09:09:47.519,1098430048.470241
2024-06-12 10:00:26.349,1102649377.3413503
2024-06-12 11:04:03.125,1108091695.0787134
2024-06-12 12:05:48.951,1104126200.5252316
2024-06-12 13:01:14.365,1124110655.4381752
2024-06-12 14:01:53.120,1123407569.2485363
2024-06-12 15:04:01.201,1132813962.7994525
2024-06-12 16:06:31.530,1130001242.9697244
2024-06-12 17:06:49.118,1127100333.2585819
2024-06-12 18:03:53.091,1130456803.1892319
2024-06-12 19:05:02.983,1116781578.8351834
2024-06-12 20:04:18.130,1096431460.2437284
2024-06-12 21:09:24.735,1106873322.9371564
2024-06-12 22:01:54.403,1112939642.541098
2024-06-12 23:06:21.893,1109436481.2131302
2024-06-13 00:05:16.906,1108779310.963011
2024-06-13 01:06:33.984,1109232966.5506155
2024-06-13 02:01:42.337,1106336494.777007
2024-06-13 03:01:05.618,1101882962.2100346
2024-06-13 04:07:20.456,1101485037.7111475
2024-06-13 05:07:46.830,1097225515.4622414
2024-06-13 06:04:23.283,1101231583.1335473
2024-06-13 07:05:29.749,1098488624.1730065
2024-06-13 08:04:00.397,1102157586.2805111
2024-06-13 09:05:55.574,1099444325.8616583
2024-06-13 10:01:48.626,1097162348.4330878
2024-06-13 11:07:22.355,1103340058.0387235
2024-06-13 12:05:22.903,1100869583.0958917
2024-06-13 13:04:01.166,1099907810.481185
2024-06-13 14:00:40.539,1098702716.1770191
2024-06-13 15:01:45.963,1096038532.980336
2024-06-13 16:08:36.856,1081817252.2938943
2024-06-13 17:03:26.958,1090805687.5671349
2024-06-13 18:01:43.097,1089350625.3655782
2024-06-13 19:02:59.952,1088678552.9971507
2024-06-13 20:00:16.917,1085431472.7679956
2024-06-13 21:00:41.273,1085191897.089164
2024-06-13 22:07:36.942,1088967182.728645
2024-06-13 23:05:42.222,1088565492.6603403
2024-06-14 00:03:51.328,1087504900.0960672
2024-06-14 01:07:39.908,1085535877.2311313
2024-06-14 02:05:34.119,1088707762.1882544
2024-06-14 03:04:49.825,1095878091.4410462
2024-06-14 04:04:15.290,1093388449.4367943
2024-06-14 05:03:21.998,1092511002.995737
2024-06-14 06:08:43.394,1096477659.5330763
2024-06-14 07:02:28.825,1096936081.8195448
2024-06-14 08:09:29.170,1098635776.6938157
2024-06-14 09:04:07.871,1102983140.4703248
2024-06-14 10:08:15.283,1101712493.0828576
2024-06-14 11:05:38.613,1100647333.8438947
2024-06-14 12:04:46.514,1101223821.354932
2024-06-14 13:00:03.182,1103707999.9043918
2024-06-14 14:01:15.623,1104177933.0405428
2024-06-14 15:00:56.752,1103147495.3339207
2024-06-14 16:05:00.666,1094126308.000689
2024-06-14 17:08:36.102,1072142256.7667546
2024-06-14 18:09:52.790,1077009639.5278168
2024-06-14 19:01:18.923,1078772416.6367352
2024-06-14 20:02:57.015,1079603009.6658428
2024-06-14 21:08:56.161,1084832424.4791903
2024-06-14 22:00:50.637,1091952559.9811943
2024-06-14 23:08:47.537,1086665722.5271704
2024-06-15 00:00:14.076,1088291649.599812
2024-06-15 01:08:54.915,1091027863.8702788
2024-06-15 02:03:41.292,1088865231.7758837
2024-06-15 03:08:47.400,1092199574.155841
2024-06-15 04:08:26.200,1091926019.6720707
2024-06-15 05:06:08.467,1091651040.23604
2024-06-15 06:08:19.839,1092590591.1964505
2024-06-15 07:06:59.802,1090071979.7068286
2024-06-15 08:08:26.287,1089643869.9366102
2024-06-15 09:09:28.022,1091699821.7550573
